runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents
0.000843,3,6,246,1043,188,188,188,188,4,0,0,0,2,0,0,0,0,1e-06,5e-06,2.7e-05,2e-05,5e-06,0,0.000265,5e-06,1.7e-05,0.000276,0.000302,0.001038,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,15
4.2e-05,0,2,20,75,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.006591,16,30,2249,8337,448,448,448,448,26,1,4,1,8,0,0,0,0,1.5e-05,2.6e-05,0.000244,0.000158,1e-05,0,0.000794,4.4e-05,0.000128,0.002589,0.002837,0.002923,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,40
5.4e-05,0,2,31,124,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000393,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,5
0.00873,21,42,1201,3846,103,103,98,98,17,9,1,0,10,0,0,58,0,0.005324,8.5e-05,0.000108,9.8e-05,2.2e-05,0,0.00087,3.7e-05,6.3e-05,0.001534,0.001738,0.000335,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-21.scen:,20
0.000701,2,3,310,1335,188,188,188,188,2,0,0,0,1,0,0,0,0,2e-06,5e-06,1.5e-05,0,1e-06,0,0.000166,2e-06,7e-06,0.00015,0.000164,0.000773,CG+GR+GC+T+BP with AStar,scens/empty-16-16-even-3.scen:,15
0.000238,2,4,99,384,52,52,52,52,1,0,1,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,2e-06,3e-06,5.2e-05,5.5e-05,0.000242,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,10
0.000292,0,2,158,714,143,143,143,143,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.001616,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,15
0.000366,1,4,106,461,89,89,89,89,0,1,0,0,0,0,0,2,0,0.000148,1e-06,7e-06,7e-06,1e-06,0,3.6e-05,1e-06,3e-06,3.3e-05,3.8e-05,0.000863,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,10
8.6e-05,0,1,46,202,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000261,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,5
0.014754,50,98,4431,16658,474,474,474,474,33,25,2,1,20,0,0,0,0,0.000128,0.000378,0.000605,0.00067,2.6e-05,0,0.003271,0.000123,0.000387,0.006423,0.007115,0.003951,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,45
3.1e-05,0,2,14,49,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,9.9e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.004698,9,17,957,3802,346,346,344,345,6,2,1,0,5,0,0,19,0,0.0024,5.9e-05,8.9e-05,7.9e-05,1.9e-05,0,0.000465,1.8e-05,5.2e-05,0.000765,0.000875,0.001257,WDG+GR+GC+T+BP with AStar,scens/empty-16-16-even-9.scen:,30
7.1e-05,0,2,35,144,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000681,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,10
5e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,6.7e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.011013,40,75,3510,12719,448,448,448,448,36,19,5,0,14,0,0,0,0,7.1e-05,0.000166,0.000429,0.000562,2.1e-05,0,0.002072,0.000102,0.0003,0.005066,0.005575,0.002685,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,40
0.00097,4,6,308,1338,238,238,238,238,5,0,0,0,2,0,0,0,0,7e-06,5e-06,3.9e-05,2e-05,3e-06,0,0.000367,9e-06,1.8e-05,0.000283,0.000309,0.001114,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,20
0.000174,0,1,99,439,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.000519,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,10
0.000149,2,4,92,363,52,52,52,52,1,0,1,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,1e-06,2e-06,3.1e-05,3.4e-05,0.000149,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,10
0.007596,13,27,845,2829,103,103,98,98,11,7,0,0,6,0,0,50,0,0.005266,8.6e-05,7.5e-05,8.5e-05,2.3e-05,0,0.000481,3.5e-05,5e-05,0.001025,0.001167,0.000244,WDG+GR+GC+T+BP with AStar,scens/empty-8-8-even-21.scen:,20
4.7e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.3e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.000809,4,6,259,1101,238,238,238,238,4,0,0,0,2,0,0,0,0,6e-06,6e-06,2.9e-05,3.1e-05,2e-06,0,0.000239,3e-06,1.4e-05,0.000215,0.000238,0.001281,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,20
0.005911,8,16,1253,4888,356,356,356,356,11,3,3,0,1,0,0,0,0,0,0,0.000144,0,0,0,0,2.2e-05,6.8e-05,0.001157,0.001315,0.003178,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.00029,1,4,155,682,143,143,143,143,0,0,0,0,1,0,0,0,0,0,0,1.4e-05,0,0,0,0,1e-06,3e-06,3.4e-05,3.8e-05,0.001336,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,15
8.6e-05,0,1,46,202,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000271,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,5
0.000172,0,1,99,439,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000505,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,10
0.008508,30,58,3349,12434,448,448,446,447,21,11,5,0,13,0,0,0,0,0.000122,0.000238,0.000314,0.000553,2.4e-05,0,0.002207,9e-05,0.000213,0.003696,0.004061,0.001367,CG+GR+GC+T+BP with AStar,scens/empty-16-16-even-9.scen:,40
0.009181,41,80,3345,12860,474,474,474,474,44,22,4,0,13,0,0,0,0,1.8e-05,3.3e-05,0.0004,0.000291,1.4e-05,0,0.001247,8.9e-05,0.000248,0.004112,0.004576,0.003188,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,45
0.000353,4,6,114,448,52,52,52,52,3,0,1,0,1,0,0,0,0,1e-06,4e-06,1.2e-05,2e-06,1e-06,0,4.1e-05,6e-06,7e-06,9.7e-05,0.000113,0.000231,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,10
0.00052,2,4,158,702,143,143,143,143,3,0,0,0,1,0,0,0,0,1e-06,5e-06,1.7e-05,1.7e-05,0,0,0.000183,3e-06,7e-06,0.000127,0.000138,0.001146,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,15
0.000343,4,6,114,448,52,52,52,52,3,0,1,0,1,0,0,0,0,1e-06,3e-06,1.3e-05,2e-06,2e-06,0,4e-05,4e-06,7e-06,9.5e-05,0.000108,0.00022,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,10
4.9e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.2e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.000707,2,3,371,1625,238,238,238,238,3,0,0,0,1,0,0,0,0,4e-06,6e-06,2.1e-05,7e-06,1e-06,0,0.000164,2e-06,7e-06,0.000162,0.000177,0.000635,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-3.scen:,20
0.000111,1,4,49,208,143,143,143,143,0,0,0,0,1,0,0,0,0,2e-06,2e-06,8e-06,0,0,0,2.9e-05,1e-06,2e-06,2.3e-05,2.7e-05,0.000527,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,15
0.013317,13,24,1273,4796,397,397,396,396,18,0,4,0,7,0,0,53,0,0.007721,8.3e-05,0.000207,0.0003,2.7e-05,0,0.001452,4.2e-05,0.000123,0.001629,0.001908,0.00258,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,35
0.005013,8,14,958,3887,356,356,356,356,9,1,3,0,2,0,0,2,0,0.000271,1.2e-05,0.000113,1e-05,0,0,0.000106,1.2e-05,5.3e-05,0.000785,0.000891,0.002858,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.000163,0,1,99,439,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.000498,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-23.scen:,10
0.000267,0,1,158,714,143,143,143,143,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.000793,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,15
0.000404,1,4,295,1301,202,202,202,202,0,0,0,0,1,0,0,0,0,0,0,2e-05,0,0,0,0,1e-06,2e-06,4.2e-05,4.5e-05,0.001344,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,20
8.8e-05,0,1,46,202,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000268,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,5
0.000237,2,3,99,384,52,52,51,52,1,0,1,0,0,0,0,0,0,0,3e-06,6e-06,1.1e-05,0,0,3.6e-05,2e-06,2e-06,5.4e-05,6e-05,0.000133,CG+GR+DC+T+BP with AStar,scens/empty-8-8-even-18.scen:,10
0.010554,23,45,3332,12548,474,474,472,473,31,7,3,0,12,0,0,0,0,0.000112,0.000268,0.000427,0.000742,5.7e-05,0,0.002794,8e-05,0.000262,0.004351,0.004825,0.00241,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-9.scen:,45
0.005416,9,16,1134,4448,356,356,356,356,11,2,2,0,3,0,0,6,0,0.000573,1.1e-05,0.00012,1.8e-05,3e-06,0,0.00019,1.7e-05,5.9e-05,0.000976,0.00111,0.002827,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
5.1e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.3e-05,CG+GR+GC+T+BP with AStar,scens/empty-8-8-even-18.scen:,5
0.000143,1,4,59,234,39,39,39,39,0,0,0,0,1,0,0,0,0,0,0,7e-06,0,0,0,0,2e-06,2e-06,1.6e-05,2.1e-05,0.000265,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,10
0.000369,1,4,295,1301,202,202,202,202,0,0,0,0,1,0,0,0,0,0,0,2.3e-05,0,0,0,0,0,2e-06,4.1e-05,4.5e-05,0.001776,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,20
4.5e-05,0,2,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000138,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.000154,2,6,55,213,39,39,39,39,0,1,0,0,1,0,0,0,0,1e-06,2e-06,8e-06,0,0,0,8e-06,2e-06,2e-06,3.9e-05,4.5e-05,0.000203,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,10
6.1e-05,1,4,15,56,17,17,17,17,0,1,0,0,0,0,0,0,0,0,1e-06,3e-06,0,1e-06,0,1.1e-05,0,1e-06,1.8e-05,2.1e-05,9.7e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
3e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,4.7e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.000246,0,1,158,714,143,143,143,143,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.000667,CG+GR+GC+T+BP with AStar,scens/empty-16-16-even-23.scen:,15
0.000169,0,2,117,517,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.000894,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,10
0.000217,0,2,180,801,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.00111,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,15
3.7e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,6.4e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.000147,2,6,32,123,39,39,39,39,0,1,0,0,1,0,0,0,0,1e-06,2e-06,7e-06,2e-06,0,0,3.3e-05,4e-06,4e-06,4e-05,4.6e-05,0.000164,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,10
0.00052,2,4,102,447,105,105,105,105,1,1,0,0,0,0,0,2,0,0.000207,5e-06,9e-06,1.3e-05,1e-06,0,8.5e-05,0,5e-06,4.8e-05,5.4e-05,0.000841,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,10
0.000527,2,4,97,421,105,105,105,105,1,1,0,0,0,0,0,2,0,0.000213,5e-06,8e-06,1.3e-05,1e-06,0,9.4e-05,2e-06,3e-06,5.8e-05,6.6e-05,0.000758,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,10
0.000195,0,1,117,517,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000545,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,10
0.000136,2,6,32,123,39,39,39,39,0,1,0,0,1,0,0,0,0,1e-06,1e-06,6e-06,2e-06,0,0,2.5e-05,2e-06,3e-06,3.9e-05,4.5e-05,0.000163,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,10
0.009203,13,24,1339,5167,397,397,395,396,8,3,2,0,7,0,0,34,0,0.005299,9.2e-05,0.000143,0.000338,2.6e-05,0,0.001065,2.7e-05,8.4e-05,0.001177,0.001353,0.001627,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-9.scen:,35
0.004929,5,8,718,2984,356,356,355,356,13,0,3,0,0,0,0,22,0,0.002412,1e-05,8.9e-05,9.2e-05,8e-06,0,0.000643,1e-05,3.8e-05,0.000564,0.000651,0.001924,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
3.1e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,4.4e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.000787,2,4,285,1237,202,202,202,202,4,0,0,0,1,0,0,0,0,7e-06,8e-06,3.2e-05,2.6e-05,2e-06,0,0.000207,4e-06,1.2e-05,0.000192,0.00021,0.001775,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,20
8.3e-05,0,1,46,202,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000191,WDG+GR+GC+T+BP with AStar,scens/empty-16-16-even-23.scen:,5
0.000256,1,4,177,781,161,161,161,161,0,1,0,0,0,0,0,0,0,0,1e-06,1.1e-05,9e-06,0,0,3.5e-05,2e-06,2e-06,2.9e-05,3.3e-05,0.000923,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,15
0.000138,1,3,59,234,39,39,39,39,0,0,0,0,1,0,0,0,0,0,2e-06,5e-06,0,1e-06,0,1.2e-05,0,1e-06,1.9e-05,2.1e-05,0.000133,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,10
5.4e-05,0,2,42,175,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000291,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,5
0.059136,214,430,22635,74432,473,473,473,473,109,117,38,0,59,0,0,0,0,0,0,0.00211,0,0,0,0,0.000591,0.001483,0.029466,0.032123,0.003648,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,40
0.000785,2,4,248,1055,202,202,202,202,6,0,0,0,1,0,0,0,0,6e-06,7e-06,3.4e-05,1.6e-05,3e-06,0,0.000267,6e-06,1.5e-05,0.000257,0.000283,0.001464,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,20
0.0062,8,16,1220,4806,407,407,407,407,10,3,3,0,1,0,0,0,0,0,0,0.00015,0,0,0,0,2e-05,6.5e-05,0.000989,0.001122,0.00375,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,35
4.1e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9e-05,CG+GR+GC+T+BP with AStar,scens/empty-8-8-even-4.scen:,5
0.000128,1,3,59,234,39,39,39,39,0,0,0,0,1,0,0,0,0,1e-06,1e-06,5e-06,0,0,0,1.2e-05,2e-06,2e-06,1.6e-05,1.9e-05,0.000143,CG+GR+DC+T+BP with AStar,scens/empty-8-8-even-4.scen:,10
0.000194,0,1,117,517,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.000522,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,10
0.000815,5,8,270,1153,161,161,161,161,3,1,0,0,2,0,0,0,0,1e-06,4e-06,2.2e-05,0,1e-06,0,0.000119,5e-06,1.4e-05,0.000261,0.000281,0.001232,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,15
3.1e-05,0,2,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.000536,2,4,137,595,202,202,202,202,4,0,0,0,1,0,0,0,0,5e-06,6e-06,2.7e-05,1.3e-05,2e-06,0,0.000233,2e-06,1.1e-05,0.000161,0.000181,0.000989,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,20
4.1e-05,0,2,19,72,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000249,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,5
0.000183,0,1,117,517,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.000521,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-11.scen:,10
0.000109,0,2,58,238,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.000269,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,10
2.4e-05,0,2,11,40,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,9e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.008201,13,26,1525,5843,407,407,407,407,9,7,2,0,3,0,0,2,0,0.000326,8e-06,0.000189,9e-06,1e-06,0,0.000143,2.5e-05,9.5e-05,0.001588,0.001786,0.003517,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,35
0.000399,2,4,114,475,161,161,161,161,2,0,0,0,1,0,0,0,0,1e-06,6e-06,1.6e-05,1e-05,0,0,0.000141,2e-06,6e-06,0.00014,0.00015,0.000912,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,15
0.017273,74,146,7671,27661,473,473,473,473,73,25,19,2,26,0,0,0,0,3e-06,1.1e-05,0.000685,7e-06,0,0,8.6e-05,0.000152,0.000469,0.008255,0.009147,0.002792,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,40
0.000158,1,4,73,295,46,46,46,46,0,0,0,0,1,0,0,0,0,1e-06,2e-06,6e-06,0,0,0,1e-05,2e-06,2e-06,3.1e-05,3.4e-05,0.000248,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,10
0.004344,5,8,725,3013,356,356,355,356,15,0,3,0,0,0,0,20,0,0.002188,1.1e-05,8.7e-05,5.2e-05,3e-06,0,0.000365,1.1e-05,4.5e-05,0.000639,0.000738,0.001566,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.000366,1,3,295,1301,202,202,202,202,0,0,0,0,1,0,0,0,0,5e-06,2e-06,1.1e-05,0,0,0,3.4e-05,1e-06,2e-06,4.2e-05,4.6e-05,0.00074,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-23.scen:,20
0.000476,1,4,170,750,125,125,125,125,0,0,0,0,1,0,0,0,0,0,0,9e-06,0,0,0,0,1e-06,2e-06,4.3e-05,4.9e-05,0.001013,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,10
0.000401,2,4,114,475,161,161,161,161,2,0,0,0,1,0,0,0,0,1e-06,4e-06,1.6e-05,9e-06,4e-06,0,0.000141,2e-06,6e-06,0.000142,0.000153,0.000904,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,15
8.3e-05,0,1,52,216,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000242,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,5
0.000523,2,4,330,1414,223,223,223,223,1,0,1,0,0,0,0,0,0,0,0,2.3e-05,0,0,0,0,2e-06,7e-06,7.6e-05,8.2e-05,0.001718,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,20
0.000213,2,4,59,232,46,46,46,46,1,0,0,0,1,0,0,0,0,1e-06,3e-06,6e-06,0,1e-06,0,2.4e-05,3e-06,3e-06,0.000113,0.00012,0.000166,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,10
2.9e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
5.6e-05,0,1,52,216,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,5
3.7e-05,0,2,15,52,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000147,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,10
0.000366,1,4,109,464,125,125,125,125,0,1,0,0,0,0,0,1,0,0.000115,2e-06,6e-06,1.2e-05,0,0,5.4e-05,1e-06,3e-06,3.5e-05,3.8e-05,0.000774,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,10
7.8e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,6.6e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.00563,8,14,1180,4708,407,407,407,407,12,3,2,0,1,0,0,8,0,0.001029,1.5e-05,0.00014,5e-05,2e-06,0,0.000371,1.2e-05,6.7e-05,0.000976,0.001107,0.00248,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,35
8.7e-05,0,1,52,216,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000269,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,5
4.2e-05,0,2,15,52,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.000161,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,10
0.000206,0,1,180,801,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.000634,CG+GR+GC+T+BP with AStar,scens/empty-16-16-even-11.scen:,15
8.3e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7e-05,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
8.3e-05,0,1,52,216,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000158,WDG+GR+GC+T+BP with AStar,scens/empty-16-16-even-11.scen:,5
0.000371,1,4,103,446,125,125,125,125,0,1,0,0,0,0,0,1,0,0.000119,2e-06,8e-06,1.2e-05,0,0,5.4e-05,0,3e-06,3.3e-05,3.9e-05,0.000713,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,10
6.6e-05,0,1,58,238,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,8.2e-05,CG+GR+DC+T+BP with AStar,scens/empty-8-8-even-11.scen:,10
0.000572,2,4,74,320,125,125,125,125,1,1,0,0,0,0,0,2,0,0.000282,4e-06,7e-06,1.2e-05,1e-06,0,0.000137,1e-06,3e-06,5.7e-05,6.3e-05,0.000578,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,10
0.000717,2,4,330,1414,223,223,223,223,1,0,1,0,0,0,0,0,0,0,0,3.2e-05,0,0,0,0,1e-06,1.2e-05,0.000124,0.000132,0.002146,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,20
