runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.012049,8,17,4537,15017,681,681,677,679,3,3,1,4,0,0,0,0,0,3e-06,1.7e-05,7.7e-05,0.001378,0.001395,0,0.001497,1.9e-05,0.000648,0.00604,0.006138,0.004941,CG+GR+GC+T+BP with AStar,scens/den312d-even-5.scen:,10,00
0.000256,0,2,229,837,342,342,342,342,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002651,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,5,310.000253
0.001293,1,4,543,2195,303,303,303,303,0,1,0,0,0,0,0,0,0,0,1e-06,9e-06,4e-05,0,0,0.000328,0,2.1e-05,0.000346,0.00035,0.004493,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,5,280.000558
0.000303,0,2,229,837,342,342,342,342,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002677,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,5,290.0003
0.000637,0,1,361,1403,342,342,342,342,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002496,WDG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,5,00
0.09432,12,26,17605,39935,1250,1250,1249,1250,3,6,2,4,0,0,0,1,0,0.000414,3e-06,0.00016,4.5e-05,1e-06,0,0.000133,1.8e-05,0.000592,0.014118,0.014915,0.011577,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,310.093408
0.001288,1,4,543,2195,303,303,303,303,0,1,0,0,0,0,0,0,0,1e-06,1e-06,8e-06,4e-05,1e-06,0,0.000322,1e-06,2.2e-05,0.000371,0.000376,0.00499,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,5,290.000535
0.003702,2,6,1743,6249,669,669,669,669,0,0,0,2,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,1e-06,0.000115,0.001208,0.001225,0.009165,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,400.003693
0.008231,5,12,3924,11578,911,911,907,909,0,0,0,3,2,0,0,0,0,2e-06,6e-06,7.5e-05,0,0.000559,0,0.000698,3e-06,0.000471,0.00526,0.005349,0.011821,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,15,260.002978
0.001348,1,3,996,3285,303,303,303,303,0,1,0,0,0,0,0,0,0,0,1e-06,5e-06,0,0,0,0.00032,0,2.9e-05,0.000543,0.000556,0.001688,CG+GR+DC+T+BP with AStar,scens/den312d-even-21.scen:,5,00
0.000147,0,2,134,484,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00305,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,5,400.000144
0.000532,0,2,294,1104,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.004505,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,5,270.000526
0.000352,0,1,180,717,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002585,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,5,90
0.000404,0,1,338,1304,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001504,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,5,70
0.000359,0,1,338,1304,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001542,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,5,70
0.010772,9,20,4718,15369,669,669,669,669,0,6,0,3,0,0,0,0,0,0,1e-06,4.3e-05,0,0,0,0.000461,9e-06,0.000487,0.005784,0.005851,0.005332,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,10,280.009484
