runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime
0.03763,8,14,3486,12169,1186,1186,1184,1186,2,1,0,2,3,0,0,4,0,0.003316,7e-06,0.000185,8.3e-05,3e-06,0,0.00066,1.1e-05,0.000565,0.004121,0.004259,0.018609,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20,22
0.345428,233,465,147222,425384,1870,1870,1857,1862,69,123,0,108,1,0,0,0,0,0.004767,0.001814,0.005478,0.008828,0.049992,0,0.037595,0.000512,0.019657,0.226138,0.23277,0.013624,CG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,25,0
0.00744,3,6,3464,12370,1373,1373,1373,1373,3,1,0,1,0,0,0,0,0,0,0,0.000173,0,0,0,0,2e-06,0.000187,0.002704,0.002796,0.017886,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,18
0.042876,18,38,24773,56574,1250,1250,1249,1250,5,8,3,7,0,0,0,0,0,1e-06,3e-06,0.000227,6.5e-05,1e-06,0,8.3e-05,3e-05,0.000918,0.022585,0.023728,0.016978,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,16
0.039709,6,11,3623,13042,1186,1186,1180,1186,3,1,0,2,2,0,0,27,0,0.028369,6.1e-05,0.000147,0.000437,0.000585,0,0.00341,1e-05,0.000454,0.003865,0.003995,0.011167,WDG+GR+GC+T+BP with AStar,scens/den312d-even-24.scen:,20,0
0.014417,5,10,4969,17581,1373,1373,1373,1373,8,1,0,2,1,0,0,0,0,4e-06,9e-06,0.000258,9.6e-05,2e-06,0,0.002673,1.4e-05,0.000599,0.006281,0.006558,0.023419,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,21
0.018148,5,10,2726,10245,1082,1082,1082,1082,1,3,1,0,0,0,0,0,0,0,0,0.00017,0,0,0,0,2.9e-05,0.000286,0.002717,0.002811,0.021363,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,23
0.050879,14,29,21400,48506,1250,1250,1243,1246,1,6,1,7,0,0,0,0,0,0.000343,8.8e-05,0.000271,0.000564,0.012652,0,0.009365,2.4e-05,0.000606,0.023561,0.024822,0.007301,CG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,20,0
0.011661,5,10,4963,17564,1373,1373,1373,1373,8,1,0,2,1,0,0,0,0,1e-06,5e-06,0.000204,8.4e-05,2e-06,0,0.002111,4e-06,0.000403,0.004581,0.004824,0.022313,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,23
0.013907,8,16,7961,24064,1456,1456,1456,1456,1,0,1,6,0,0,0,0,0,0,0,0.00017,0,0,0,0,1.8e-05,0.000303,0.005265,0.005496,0.0133,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,17
0.012538,5,10,4245,14819,1373,1373,1373,1373,6,1,0,2,1,0,0,0,0,1.2e-05,8e-06,0.000196,7.7e-05,4e-06,0,0.002247,1e-05,0.000465,0.005578,0.005764,0.019545,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,25
0.044532,10,18,4076,14338,1082,1082,1079,1081,4,6,2,0,0,0,0,23,0,0.016907,3.5e-05,0.000218,0.00139,0.000548,0,0.001314,5.6e-05,0.000768,0.005788,0.005974,0.018199,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,22
0.528588,274,548,246273,616076,2167,2167,2163,2164,78,153,0,96,24,0,0,0,0,0.00021,0.000177,0.005946,0.000949,0.006841,0,0.017864,0.000654,0.021174,0.29516,0.30236,0.033042,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,52
0.026339,12,22,9556,28651,1456,1456,1456,1456,2,1,0,8,1,0,0,0,0,1.4e-05,6e-06,0.000239,0,2e-06,0,0.0003,1.3e-05,0.000747,0.0109,0.011217,0.017464,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,22
0.012601,5,10,4266,14772,1373,1373,1373,1373,6,1,0,2,1,0,0,0,0,1.1e-05,1e-05,0.000193,8.1e-05,3e-06,0,0.002164,9e-06,0.000502,0.005831,0.006022,0.017757,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,16
0.004216,2,3,2631,10109,1373,1373,1371,1372,2,0,0,1,0,0,0,0,0,3.5e-05,6e-06,7.1e-05,0,0.000355,0,0.000674,2e-06,5.7e-05,0.001038,0.001083,0.011608,CG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,25,0
0.044022,10,18,3906,13905,1082,1082,1079,1081,5,5,2,1,0,0,0,22,0,0.015854,3.6e-05,0.000222,0.00133,0.000566,0,0.00161,5.1e-05,0.00075,0.005782,0.005977,0.015778,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,21
0.029584,12,22,9556,28651,1456,1456,1456,1456,2,1,0,8,1,0,0,0,0,1.6e-05,6e-06,0.000284,0,1e-06,0,0.000364,1.6e-05,0.000848,0.01218,0.012539,0.019713,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,21
0.027683,10,18,3906,13905,1082,1082,1079,1081,5,5,2,1,0,0,0,22,0,0.009946,2e-05,0.000148,0.000726,0.000437,0,0.00093,3.2e-05,0.000541,0.003596,0.00373,0.012813,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,19
0.028491,9,18,11826,29945,1413,1413,1413,1413,2,0,0,3,5,0,0,0,0,0,0,0.000335,0,0,0,0,2e-05,0.001023,0.015154,0.015392,0.027243,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,24
0.023533,11,20,8451,25977,1456,1456,1456,1456,3,2,0,6,1,0,0,0,0,1.4e-05,7e-06,0.000234,1.8e-05,0,0,0.00054,1.4e-05,0.000725,0.01046,0.010808,0.018321,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,20
0.037232,9,16,3544,12393,1082,1082,1079,1081,5,6,1,0,0,0,0,20,0,0.015734,3.4e-05,0.000203,0.001539,0.00053,0,0.001423,5.1e-05,0.000732,0.005415,0.005576,0.014511,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,20
0.032786,10,18,14223,34031,1413,1413,1413,1413,2,1,0,3,4,0,0,0,0,2.4e-05,9e-06,0.000311,0,0,0,0.000759,1.7e-05,0.001309,0.019162,0.019383,0.024229,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,19
0.030847,13,26,12700,37219,1458,1458,1456,1457,8,1,0,11,0,0,0,0,0,3.2e-05,7e-06,0.000237,3e-05,0.000629,0,0.001867,2.1e-05,0.000947,0.015727,0.016122,0.014771,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,20,21
0.021564,5,9,2945,11071,1082,1082,1079,1081,4,2,1,1,0,0,0,17,0,0.012196,3.5e-05,0.000148,0.000161,0.000553,0,0.001515,2.3e-05,0.00039,0.002949,0.003069,0.007853,WDG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,20,0
0.02144,8,15,7961,24064,1456,1456,1449,1453,1,0,1,6,0,0,0,0,0,0.000158,0.000102,0.000198,0.000385,0.004306,0,0.002964,2.5e-05,0.000477,0.008885,0.009233,0.010954,CG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,20,0
0.023144,7,12,11356,27541,1413,1413,1411,1412,2,0,0,2,3,0,0,0,0,1.4e-05,5e-06,0.00019,0,6.2e-05,0,0.000193,1.2e-05,0.000822,0.012178,0.012303,0.023441,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,25
0.012685,3,8,5411,14566,1261,1261,1261,1261,0,1,0,1,1,0,0,0,0,0,0,0.000143,0,0,0,0,5e-06,0.000336,0.005553,0.005603,0.021177,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,23
0.026445,4,8,4223,14972,1414,1414,1414,1414,3,0,0,2,1,0,0,0,0,0,0,0.000205,0,0,0,0,7e-06,0.00034,0.00354,0.003638,0.021554,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,23
0.032691,14,28,20002,46339,1413,1413,1397,1399,3,0,0,4,9,0,0,0,0,0.000126,4.1e-05,0.000267,5.6e-05,0.001757,0,0.002273,2.9e-05,0.001386,0.018975,0.019278,0.022811,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,19
0.897095,225,448,151603,421384,1776,1776,1769,1775,10,210,9,4,0,0,0,272,0,0.400476,0.00154,0.00466,0.016279,0.001647,0,0.103166,0.003064,0.024696,0.239706,0.245847,0.027576,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,30,18
0.020759,8,14,11784,29318,1413,1413,1411,1412,7,0,0,2,4,0,0,0,0,1.4e-05,5e-06,0.000157,7.7e-05,7e-05,0,0.001994,1.6e-05,0.001103,0.010748,0.010875,0.01647,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,26
0.028186,9,18,12265,29844,1261,1261,1256,1257,4,3,0,2,3,0,0,0,0,0.000139,3.1e-05,0.000219,0.000405,0.002001,0,0.00523,1.4e-05,0.000972,0.01455,0.014735,0.016978,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,15
0.02872,9,17,11826,29945,1413,1413,1397,1399,2,0,0,3,5,0,0,0,0,0.000336,5.9e-05,0.000252,0,0.0041,0,0.004339,1.6e-05,0.001174,0.015497,0.015728,0.013498,CG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,25,0
0.06555,13,24,7980,25888,1414,1414,1414,1414,9,4,0,6,1,0,0,6,0,0.005121,8e-06,0.000298,8.8e-05,3e-06,0,0.002099,2.8e-05,0.001183,0.010589,0.010867,0.018904,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,16
0.028662,10,20,13021,31951,1261,1261,1256,1257,5,3,0,3,3,0,0,0,0,0.000163,3.2e-05,0.000218,0.000348,0.002042,0,0.004725,2.1e-05,0.001127,0.015497,0.015705,0.012302,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,12
0.025989,7,14,9904,24742,1261,1261,1256,1257,4,2,0,2,2,0,0,0,0,7.8e-05,4.4e-05,0.000199,0.000301,0.001316,0,0.0045,1.4e-05,0.000827,0.013306,0.013464,0.017368,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,17
0.038389,15,30,18870,50463,1534,1534,1534,1534,6,5,4,5,0,0,0,0,0,0,0,0.000474,0,0,0,0,7.1e-05,0.001489,0.023414,0.02403,0.024321,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,17
0.059651,13,24,8007,25782,1414,1414,1414,1414,7,3,0,6,2,0,0,2,0,0.001565,7e-06,0.000259,0,2e-06,0,0.000694,2.4e-05,0.00114,0.010626,0.010882,0.017837,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,24
0.025577,7,14,9904,24742,1261,1261,1256,1257,4,2,0,2,2,0,0,0,0,7.8e-05,2.9e-05,0.000218,0.000315,0.001314,0,0.00444,1.3e-05,0.000831,0.013194,0.013375,0.017278,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,20,22
0.461529,227,448,216617,536266,2165,2165,2163,2164,111,117,0,84,24,0,0,0,0,1.4e-05,1.4e-05,0.005262,4e-05,8e-06,0,0.001308,0.000566,0.019877,0.270144,0.27641,0.034326,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,52
0.012743,3,7,5480,14866,1261,1261,1256,1257,0,1,0,1,1,0,0,0,0,7.4e-05,2.3e-05,0.0001,2.2e-05,0.001239,0,0.002282,4e-06,0.000333,0.005679,0.005735,0.010807,CG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,20,0
0.041196,16,32,17464,46102,1534,1534,1534,1534,4,2,5,7,1,0,0,0,0,2.1e-05,2e-06,0.00034,0,1e-06,0,0.000704,7.1e-05,0.00091,0.021873,0.022457,0.022486,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,21
0.052177,13,24,8007,25782,1414,1414,1414,1414,7,3,0,6,2,0,0,2,0,0.001365,7e-06,0.000226,0,0,0,0.000588,2.2e-05,0.001028,0.009409,0.009622,0.015729,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,21
0.033703,8,16,12610,33335,1496,1496,1496,1496,2,0,1,4,2,0,0,0,0,0,0,0.000315,0,0,0,0,4.1e-05,0.000791,0.015542,0.015755,0.021449,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,19
0.036484,15,28,14294,39414,1534,1534,1534,1534,5,0,7,5,1,0,0,0,0,5e-06,9e-06,0.000358,4.4e-05,1e-06,0,0.000454,9e-05,0.001338,0.019949,0.020425,0.022167,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,19
0.041048,13,24,8007,25782,1414,1414,1414,1414,7,3,0,6,2,0,0,2,0,0.001622,7e-06,0.000213,0,0,0,0.000693,2.1e-05,0.000965,0.008412,0.008618,0.01326,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,15
0.024666,5,10,10199,27000,1496,1496,1496,1496,2,0,1,2,1,0,0,0,0,0,0,0.00018,0,0,0,0,3.2e-05,0.000852,0.0109,0.011009,0.016312,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,20
0.048942,27,55,19873,64787,2014,2014,2014,2014,15,15,0,10,1,0,780,0,0,0,0,0.001345,0,0,0,0.018616,5.9e-05,0.002515,0.024737,0.025749,0.042721,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,40,2.45459e+06
0.023381,4,7,4223,14972,1414,1414,1407,1413,3,0,0,2,1,0,0,12,0,0.012628,5.5e-05,0.000114,0.0001,0.001055,0,0.001744,7e-06,0.000358,0.003687,0.003785,0.007195,WDG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,20,0
0.01567,4,8,3761,12917,1127,1127,1127,1127,2,1,0,2,0,0,0,0,0,0,0,0.000113,0,0,0,0,6e-06,0.00028,0.003008,0.003106,0.012475,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,25
0.052584,25,48,22479,59366,1534,1534,1534,1534,5,11,6,6,0,0,0,0,0,1.7e-05,8e-06,0.000452,0.000135,0,0,0.001509,0.000189,0.001929,0.031869,0.032556,0.021569,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,17
0.028905,6,12,16778,35104,1496,1496,1496,1496,2,0,1,2,2,0,0,0,0,0,0,0.000173,0,0,0,0,2.9e-05,0.000838,0.016692,0.016816,0.015645,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,20
0.02831,7,14,10842,28264,1496,1496,1496,1496,2,1,1,2,2,0,0,0,0,3e-06,4e-06,0.000206,0,0,0,0.00014,3.9e-05,0.000821,0.013094,0.013232,0.017243,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,14
0.029094,4,6,3709,12748,1127,1127,1125,1127,6,0,0,2,0,0,0,9,0,0.012875,1.1e-05,0.000146,0.000119,0.000472,0,0.001375,6e-06,0.000434,0.004488,0.004635,0.017906,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,23
0.05361,25,48,22479,59366,1534,1534,1534,1534,5,11,6,6,0,0,0,0,0,1.8e-05,8e-06,0.000464,0.000166,5e-06,0,0.001505,0.000195,0.001992,0.032709,0.03342,0.02183,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,17
0.025792,7,14,10842,28264,1496,1496,1496,1496,2,1,1,2,2,0,0,0,0,3e-06,3e-06,0.000178,0,0,0,0.000143,3.9e-05,0.000786,0.01208,0.012216,0.01531,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,20,17
0.029152,4,6,3707,12742,1127,1127,1125,1127,6,0,0,2,0,0,0,9,0,0.013062,1.1e-05,0.000139,0.00013,0.000504,0,0.001432,9e-06,0.000413,0.004345,0.004482,0.017365,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,17
0.415153,139,276,82986,243637,1776,1776,1769,1775,11,122,11,4,0,0,0,122,1,0.123948,0.000455,0.002076,0.007447,0.001031,0,0.025512,0.001336,0.01094,0.10308,0.105956,0.026549,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,30,18
0.033789,8,15,12960,33806,1496,1496,1483,1487,2,0,1,4,2,0,0,0,0,0.000232,8.2e-05,0.000234,0.000893,0.004068,0,0.007831,4.2e-05,0.000782,0.01577,0.015994,0.0107,CG+GR+DC+T+BP with AStar,scens/den312d-even-13.scen:,20,0
0.04285,15,29,18870,50463,1534,1534,1527,1531,6,5,4,5,0,0,0,0,0,0.000162,0.000156,0.000464,0.001983,0.001615,0,0.006949,7.4e-05,0.001636,0.02621,0.0269,0.013728,CG+GR+GC+T+BP with AStar,scens/den312d-even-6.scen:,25,0
0.029451,4,6,3609,12279,1127,1127,1125,1127,6,0,0,2,0,0,0,10,0,0.014404,1.6e-05,0.000142,0.000123,0.000477,0,0.001952,9e-06,0.000469,0.004525,0.004673,0.016068,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,17
0.005496,5,10,2603,9973,1070,1070,1070,1070,1,1,0,3,0,0,0,0,0,0,0,0.000128,0,0,0,0,7e-06,0.0002,0.002043,0.002106,0.018497,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,17
0.018409,4,6,2640,9507,1129,1129,1127,1129,3,0,0,2,0,0,0,7,0,0.00632,1.1e-05,0.000112,5.6e-05,0.000271,0,0.001195,4e-06,0.000267,0.003009,0.003119,0.015235,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,20,15
0.00562,4,8,2005,7676,1070,1070,1068,1069,1,0,1,2,0,0,0,0,0,4e-06,3e-06,0.000103,0,0.000138,0,0.000187,1.5e-05,0.000192,0.001819,0.001868,0.01739,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,22
0.006028,5,8,2093,7987,1070,1070,1068,1069,2,1,0,2,0,0,0,0,0,3.9e-05,6e-06,0.00012,0,0.000137,0,0.000633,2e-06,0.000243,0.001992,0.002065,0.01694,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,20
0.020742,3,5,2947,10728,1127,1127,1125,1127,2,0,0,2,0,0,0,6,0,0.012691,2e-05,9.4e-05,3.2e-05,0.001036,0,0.001499,4e-06,0.000234,0.002531,0.002634,0.010821,WDG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,20,0
0.005277,5,8,2192,7929,1070,1070,1068,1069,2,1,0,2,0,0,0,0,0,3.6e-05,6e-06,8.2e-05,0,0.000117,0,0.00053,6e-06,0.000226,0.001971,0.002016,0.014108,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,21
0.028332,5,12,6890,17618,1173,1173,1173,1173,0,0,0,2,3,0,0,0,0,0,0,0.000168,0,0,0,0,9e-06,0.000659,0.00803,0.008127,0.021542,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,23
0.176871,32,62,26609,73196,1776,1776,1769,1775,12,17,9,4,0,0,0,50,0,0.067542,0.000161,0.000749,0.004311,0.001076,0,0.008493,0.000279,0.003293,0.03446,0.035469,0.016225,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,30,24
0.010899,8,14,3019,10968,1070,1070,1065,1068,4,1,1,4,0,0,0,0,0,0.000128,3.1e-05,0.000142,0.002005,0.000212,0,0.001764,2.2e-05,0.000412,0.003623,0.00372,0.014534,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,20,22
0.006611,5,9,2548,9955,1070,1070,1065,1068,1,1,0,3,0,0,0,0,0,0.000113,3.5e-05,0.000104,7.1e-05,0.000199,0,0.001153,8e-06,0.000255,0.002313,0.002391,0.009593,CG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,20,0
0.047289,5,10,8530,20381,1173,1173,1171,1173,1,0,0,2,2,0,0,4,0,0.002356,1e-05,0.000145,2e-05,0.000146,0,0.000385,1e-05,0.000888,0.011129,0.011223,0.01825,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,21
0.197609,38,78,68684,167682,1518,1518,1518,1518,37,22,3,13,0,0,0,0,0,0,0,0.001586,0,0,0,0,0.000201,0.005177,0.094246,0.098763,0.026503,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,20
0.021133,7,12,6710,16942,1173,1173,1171,1173,3,0,0,2,3,0,0,4,0,0.001987,5e-06,9.6e-05,1.5e-05,0.000105,0,0.000352,6e-06,0.000655,0.005509,0.005584,0.011402,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,18
0.065288,23,46,20015,54765,1470,1470,1470,1470,5,14,2,5,1,0,0,0,0,0,0,0.000505,0,0,0,0,7.8e-05,0.001648,0.027217,0.027747,0.02066,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,20
0.543788,227,448,216617,536266,2165,2165,2163,2164,111,117,0,84,24,0,0,0,0,1.3e-05,1.5e-05,0.006104,3.9e-05,2e-06,0,0.001222,0.00062,0.02233,0.318521,0.325724,0.034323,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,53
0.051429,7,12,8569,21314,1173,1173,1171,1173,5,0,0,2,3,0,0,7,0,0.004585,1.1e-05,0.000163,0.000106,0.000162,0,0.001376,1.3e-05,0.001184,0.011867,0.011995,0.017223,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,23
0.080857,29,56,22735,62467,1470,1470,1466,1467,7,18,1,6,2,0,0,0,0,0.000231,5.6e-05,0.000531,0.000551,0.006559,0,0.009432,7.6e-05,0.002116,0.029806,0.030426,0.012972,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,14
0.138286,30,62,45925,111733,1518,1518,1518,1518,22,16,4,10,0,0,0,0,0,0,5e-06,0.000974,4.6e-05,1e-06,0,0.000278,0.000136,0.00344,0.061967,0.064516,0.024335,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,26
0.052627,6,12,7568,18925,1173,1173,1171,1173,4,0,0,2,3,0,0,10,0,0.006149,8e-06,0.000151,4.5e-05,0.000113,0,0.00188,1.2e-05,0.00101,0.010153,0.01027,0.017052,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20,23
0.029935,5,11,6890,17618,1173,1173,1161,1165,0,0,0,2,3,0,0,6,0,0.013096,2.9e-05,0.000121,0,0.002499,0,0.002672,9e-06,0.000683,0.00838,0.008475,0.010752,WDG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,20,0
0.072959,36,72,30978,85159,1470,1470,1464,1466,15,20,2,11,2,0,0,0,0,0.000158,5.5e-05,0.000507,0.000724,0.005348,0,0.00553,9.1e-05,0.002355,0.031755,0.032413,0.018289,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,39
0.019068,2,4,2476,9155,1192,1192,1192,1192,2,0,0,1,0,0,0,0,0,0,0,0.000125,0,0,0,0,3e-06,0.00013,0.001633,0.001767,0.021501,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,21
0.334117,111,221,81857,218571,1776,1776,1768,1775,4,103,5,2,0,0,0,153,7,0.171218,0.000651,0.001939,0.006959,0.001118,0,0.038619,0.000682,0.009601,0.103249,0.105699,0.010015,WDG+GR+DC+T+BP with AStar,scens/den312d-even-6.scen:,30,0
0.117531,31,62,45208,109089,1518,1518,1517,1518,24,15,5,10,0,0,0,0,0,9e-06,8e-06,0.000917,7.6e-05,0,0,0.000412,0.000108,0.002813,0.060013,0.062962,0.02439,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,22
0.039064,4,6,3620,11714,1192,1192,1190,1192,5,0,0,2,0,0,0,10,0,0.015546,9e-06,0.000135,0.000101,0.000815,0,0.002119,8e-06,0.00033,0.004251,0.00449,0.017669,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,19
0.036968,4,6,3313,10509,1192,1192,1190,1192,4,0,0,2,0,0,0,8,0,0.01432,9e-06,0.000115,9.9e-05,0.000647,0,0.001854,4e-06,0.000235,0.003656,0.003861,0.01681,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,22
0.113978,44,88,34578,97884,1470,1470,1464,1466,8,29,2,10,2,0,0,0,0,0.000192,0.000144,0.000795,0.003093,0.009767,0,0.015696,0.000114,0.003316,0.0511,0.05208,0.018124,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,16
0.021001,4,6,3470,10298,1192,1192,1190,1192,2,0,0,2,0,0,0,5,0,0.007803,6e-06,6.9e-05,0,0.000382,0,0.00082,2e-06,0.000177,0.002751,0.00295,0.010482,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,17
0.024914,4,6,3465,10281,1192,1192,1190,1192,2,0,0,2,0,0,0,7,0,0.009623,7e-06,7.8e-05,5.1e-05,0.000615,0,0.001335,2e-06,0.0002,0.003017,0.003186,0.009661,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20,17
0.117389,31,62,45208,109089,1518,1518,1517,1518,24,15,5,10,0,0,0,0,0,9e-06,8e-06,0.000928,8e-05,0,0,0.000419,9.9e-05,0.002792,0.059627,0.062546,0.024535,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,23
0.154147,23,46,35429,82825,1639,1639,1639,1639,14,12,3,5,2,0,0,0,0,0,0,0.00072,0,0,0,0,6e-05,0.002027,0.032269,0.034439,0.031799,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,30,24
0.019461,2,3,2476,9155,1192,1192,1190,1192,2,0,0,1,0,0,0,5,0,0.012373,1e-05,9e-05,0,0.000714,0,0.001436,3e-06,0.000141,0.001725,0.001853,0.010904,WDG+GR+GC+T+BP with AStar,scens/den312d-even-6.scen:,20,0
0.093591,34,68,27990,75628,1470,1470,1464,1466,7,20,2,9,2,0,0,0,0,0.000141,8.9e-05,0.000552,0.001221,0.009501,0,0.009355,9.6e-05,0.002854,0.040553,0.041195,0.016809,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,20,21
0.02232,7,13,6439,19945,1470,1470,1463,1466,1,0,1,4,1,0,0,0,0,0.000297,7e-05,0.000177,0.000781,0.005948,0,0.003903,2.4e-05,0.000487,0.007068,0.007202,0.010869,CG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,20,0
