runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime
0.154058,26,50,14021,42891,1456,1456,1447,1455,4,10,3,9,2,0,0,39,7,0.055132,0.000171,0.000665,0.001575,0.00276,0,0.004086,9.9e-05,0.002062,0.020574,0.021237,0.022895,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,21
0.069286,11,21,7453,24099,1456,1456,1447,1455,4,4,1,4,1,0,0,35,0,0.047621,0.000137,0.000346,0.000427,0.002524,0,0.003823,3.3e-05,0.00085,0.008841,0.009153,0.013612,WDG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,25,0
0.57012,111,222,73585,212953,1870,1870,1870,1870,28,63,0,46,1,0,0,0,0,0,0,0.003042,0,0,0,0,0.000221,0.010635,0.111536,0.115076,0.026919,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,22
0.335101,68,134,43511,128709,1871,1871,1869,1871,27,34,0,31,1,0,0,6,0,0.005265,5e-06,0.001539,0,0.000185,0,0.00195,0.000154,0.005829,0.057475,0.059296,0.025882,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,27
0.338833,111,221,73585,212953,1870,1870,1857,1865,28,63,0,46,1,0,0,228,66,0.224477,0.001009,0.001748,0.002981,0.014159,0,0.022259,0.000149,0.006901,0.066996,0.069184,0.007763,WDG+GR+DC+T+BP with AStar,scens/den312d-even-18.scen:,25,0
0.023548,4,8,4024,14092,1373,1373,1373,1373,3,1,0,2,0,0,0,0,0,0,0,0.000226,0,0,0,0,6e-06,0.000364,0.003719,0.003864,0.025167,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,22
0.013856,4,6,3285,12280,1375,1375,1373,1375,7,0,0,2,0,0,0,11,0,0.005111,5e-06,0.000138,6.7e-05,0.000165,0,0.000972,7e-06,0.000236,0.002083,0.002199,0.013541,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,16
0.008514,2,3,2627,10100,1373,1373,1371,1373,2,0,0,1,0,0,0,4,0,0.004037,8e-06,7.5e-05,0,0.0003,0,0.000661,2e-06,6.5e-05,0.000916,0.000975,0.008519,WDG+GR+DC+T+BP with AStar,scens/den312d-even-17.scen:,25,0
0.020965,5,10,8378,21675,1413,1413,1413,1413,2,0,0,2,2,0,0,0,0,0,0,0.00017,0,0,0,0,8e-06,0.000534,0.005697,0.005788,0.01591,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,16
0.037622,9,16,8731,22790,1413,1413,1413,1413,4,0,0,2,5,0,0,5,0,0.002725,1e-05,0.000255,5e-05,2e-06,0,0.000981,1.4e-05,0.000941,0.010258,0.010429,0.023627,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,21
0.034475,5,9,8378,21675,1413,1413,1397,1401,2,0,0,2,2,0,0,11,0,0.015414,4.6e-05,0.00019,0,0.002421,0,0.002796,7e-06,0.000786,0.009668,0.009814,0.013454,WDG+GR+DC+T+BP with AStar,scens/den312d-even-10.scen:,25,0
0.173151,35,70,31175,83275,1534,1534,1534,1534,5,29,3,2,0,0,0,0,0,0,0,0.000899,0,0,0,0,0.000212,0.003795,0.044584,0.045569,0.02693,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,18
0.299505,67,134,48045,130353,1534,1534,1534,1534,4,60,3,3,0,0,0,1,0,0.001659,5e-06,0.00109,0,0,0,0.001267,0.000814,0.00693,0.073058,0.074537,0.02265,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,21
0.175488,35,69,31175,83275,1534,1534,1527,1533,5,29,3,2,0,0,0,62,0,0.098945,0.00028,0.000804,0.003584,0.001542,0,0.018555,0.00022,0.003903,0.045422,0.04641,0.013554,WDG+GR+DC+T+BP with AStar,scens/den312d-even-6.scen:,25,0
8.16265,2431,4863,3899539,7908697,1770,1770,1748,1752,438,1631,98,419,283,0,0,0,0,0.093691,0.016462,0.056228,0.284922,1.51757,0,1.01652,0.01637,0.285034,4.90347,4.97979,0.00775,CG+GR+GC+T+BP with AStar,scens/den312d-even-13.scen:,25,0
0.020398,16,34,8199,26938,1271,1271,1271,1271,3,8,0,8,0,0,0,0,0,0,0,0.000392,0,0,0,0,2.6e-05,0.001092,0.010894,0.011212,0.026756,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,21
0.032463,26,50,12087,40089,1271,1271,1264,1268,9,8,4,12,0,0,0,0,0,0.000437,0.000151,0.000571,0.002428,0.001981,0,0.002783,9.1e-05,0.001859,0.017655,0.018201,0.02238,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,20
0.019966,16,33,8076,27191,1271,1271,1264,1268,3,8,0,8,0,0,0,0,0,0.000416,0.000152,0.000346,0.000152,0.002617,0,0.001964,2.1e-05,0.001119,0.010958,0.011288,0.013402,CG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,25,0
0.066258,23,46,20084,55268,1689,1689,1689,1689,4,13,2,6,1,0,0,0,0,0,0,0.00064,0,0,0,0,6.9e-05,0.001774,0.02656,0.027144,0.025075,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,22
0.104229,36,72,30471,85868,1689,1689,1686,1688,4,23,3,8,1,0,0,0,0,0.000142,0.000104,0.000885,0.006659,0.000771,0,0.011038,0.000217,0.00259,0.043623,0.044591,0.023634,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,21
0.068672,23,47,21474,59660,1689,1689,1682,1685,9,14,2,6,1,0,0,0,0,0.000329,0.000184,0.000663,0.003304,0.015443,0,0.013818,8.1e-05,0.002039,0.028978,0.029699,0.013192,CG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,25,0
0.52368,41,84,67981,168440,1518,1518,1518,1518,41,26,4,11,0,0,0,0,0,0,0,0.001705,0,0,0,0,0.000199,0.006468,0.091791,0.096376,0.026321,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,22
0.031079,12,26,11228,35840,1447,1447,1447,1447,11,2,3,5,2,0,0,0,0,0,0,0.000489,0,0,0,0,7.5e-05,0.001231,0.015577,0.016009,0.025608,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,25
0.027868,13,28,10356,33944,1447,1447,1447,1447,9,5,2,4,2,0,0,0,0,0,0,0.000452,0,0,0,0,6.6e-05,0.001174,0.014269,0.014647,0.023918,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,23
0.029696,11,23,10197,33090,1447,1447,1440,1443,9,3,2,4,2,0,0,0,0,0.00018,9.3e-05,0.000416,0.002774,0.002249,0,0.005862,6e-05,0.001113,0.013957,0.014383,0.013624,CG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,25,0
0.008924,5,10,3546,13735,1459,1459,1459,1459,2,0,0,0,4,0,0,0,0,0,0,0.000275,0,0,0,0,1e-05,0.000403,0.003532,0.003684,0.025109,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,25,22
0.011673,7,14,4764,17637,1459,1459,1453,1454,3,0,0,0,6,0,0,0,0,1.1e-05,1.2e-05,0.000292,4.3e-05,1e-06,0,0.000314,1.7e-05,0.000637,0.005761,0.005951,0.023645,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,25,23
0.009606,4,7,4105,15582,1459,1459,1449,1451,3,0,0,0,3,0,0,0,0,3.7e-05,2.4e-05,0.000197,6.6e-05,3e-06,0,0.001607,7e-06,0.000474,0.0042,0.004343,0.013572,CG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,25,0
0.00543,3,6,2119,8581,1205,1205,1205,1205,4,0,0,0,2,0,0,0,0,0,0,0.000186,0,0,0,0,5e-06,0.000189,0.001478,0.001539,0.026142,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,25,23
0.008838,6,10,3314,12441,1205,1205,1203,1203,9,0,0,0,4,0,0,0,0,1.6e-05,1.4e-05,0.000227,0.000165,4e-06,0,0.001152,1.2e-05,0.00048,0.00386,0.004008,0.022267,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,25,22
0.005302,3,5,2196,8874,1205,1205,1203,1203,4,0,0,0,2,0,0,0,0,1.6e-05,1.4e-05,0.000122,0.000104,3e-06,0,0.000784,6e-06,0.000183,0.001358,0.001425,0.013675,CG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,25,0
0.076582,44,88,28155,87454,1765,1765,1765,1765,16,23,0,19,1,0,0,0,0,0,0,0.001327,0,0,0,0,9.9e-05,0.003649,0.04216,0.043539,0.027161,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,25,20
0.078083,42,82,25921,80529,1765,1765,1761,1763,13,16,0,22,2,0,0,0,0,1.2e-05,2.5e-05,0.001106,0.000423,0.000883,0,0.003132,7.9e-05,0.003296,0.039422,0.040563,0.025389,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,25,21
0.542458,38,78,62929,154984,1518,1518,1518,1518,43,25,4,9,0,0,0,0,0,0,0,0.001436,0,0,0,0,0.000187,0.0056,0.084252,0.088487,0.024403,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,22
0.076555,44,87,28155,87454,1765,1765,1755,1759,16,23,0,19,1,0,0,0,0,0.000459,0.000364,0.001238,0.001713,0.00836,0,0.016785,9.7e-05,0.003578,0.042114,0.043506,0.01348,CG+GR+GC+T+BP with AStar,scens/den312d-even-3.scen:,25,0
0.082688,51,102,30261,92062,1630,1630,1630,1630,13,14,3,33,0,0,0,0,0,0,0,0.001325,0,0,0,0,0.000125,0.003991,0.045643,0.046995,0.026223,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,25,22
0.124359,76,152,46070,136648,1630,1630,1623,1627,14,16,5,53,1,0,0,0,0,0.00046,0.000157,0.001733,0.001807,0.006245,0,0.007204,0.000199,0.005729,0.071011,0.072905,0.024114,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,25,21
0.084059,49,97,29264,90549,1630,1630,1619,1625,21,14,4,30,0,0,0,0,0,0.00104,0.000521,0.001268,0.006671,0.013874,0,0.009998,0.000152,0.004031,0.044303,0.045754,0.01342,CG+GR+GC+T+BP with AStar,scens/den312d-even-5.scen:,25,0
0.52221,41,83,68001,168505,1518,1518,1510,1516,41,26,4,11,0,0,0,85,43,0.334236,0.000424,0.001669,0.002779,0.050513,0,0.030313,0.000218,0.006506,0.092437,0.097014,0.013334,WDG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,25,0
0.151552,8,16,7691,25131,1876,1876,1876,1876,3,0,1,4,2,0,0,0,0,0,0,0.000404,0,0,0,0,2.9e-05,0.000823,0.008055,0.008312,0.026981,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,21
0.108588,8,14,7580,24580,1876,1876,1876,1876,5,1,0,3,2,0,0,8,0,0.005085,1e-05,0.000373,0,5e-06,0,0.001447,1.3e-05,0.000676,0.007546,0.007913,0.025116,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,22
0.151649,8,15,7691,25131,1876,1876,1867,1875,3,0,1,4,2,0,0,45,0,0.117637,9.7e-05,0.000304,0.000489,0.013148,0,0.006369,2.8e-05,0.000838,0.007876,0.008125,0.013031,WDG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,25,0
0.853092,362,724,381091,914762,1939,1939,1939,1939,16,10,0,334,17,0,0,0,0,0,0,0.010338,0,0,0,0,0.000765,0.030758,0.574825,0.60227,0.026657,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,24
31.4948,19531,39064,11931673,33848040,2712,2712,2712,2712,6450,16156,1524,1369,482,0,0,0,0,0,0,0.734177,0,0,0,0,0.090565,1.90193,17.822,18.6552,0.03352,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,50,11
0.497977,65,130,73123,176966,1659,1659,1659,1659,14,34,0,24,6,0,0,0,0,0,0,0.001724,0,0,0,0,0.000143,0.007808,0.10274,0.104624,0.027037,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,25,21
0.315744,112,224,147899,330041,1939,1939,1939,1939,10,14,0,94,3,0,0,0,0,2e-06,2e-06,0.002745,0,0,0,9e-05,0.000211,0.006987,0.166545,0.174768,0.024561,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,21
0.668558,378,755,458424,1040353,1939,1939,1918,1923,17,17,1,347,12,0,0,0,0,0.005461,0.003468,0.006858,0.036877,0.092993,0,0.061048,0.000579,0.020884,0.427754,0.452509,0.008027,CG+GR+GC+T+BP with AStar,scens/den312d-even-16.scen:,25,0
0.009538,8,18,5919,19679,1315,1315,1315,1315,2,4,1,3,0,0,0,0,0,0,0,0.000196,0,0,0,0,1.3e-05,0.000429,0.004225,0.004345,0.015353,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,14
0.805538,100,199,111291,263391,1659,1659,1650,1654,23,52,0,34,13,0,0,69,7,0.166634,0.000342,0.002321,0.001026,0.019834,0,0.022522,0.000222,0.012553,0.157658,0.160401,0.024661,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,25,20
0.020399,22,42,12675,40236,1315,1315,1309,1313,11,9,2,8,1,0,0,0,0,0.000199,4.5e-05,0.000359,0.000275,0.001638,0,0.001472,3.2e-05,0.001058,0.010573,0.010913,0.014158,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,18
0.008209,8,17,5187,17106,1315,1315,1309,1313,0,4,1,3,0,0,0,0,0,0.000159,3.1e-05,0.000124,4.4e-05,0.001548,0,0.000915,9e-06,0.00028,0.00325,0.003342,0.007887,CG+GR+GC+T+BP with AStar,scens/den312d-even-11.scen:,25,0
0.028746,9,18,11873,32780,1608,1608,1608,1608,2,1,0,6,1,0,0,0,0,0,0,0.000349,0,0,0,0,1e-05,0.000595,0.014047,0.014255,0.025045,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,25,22
0.015672,10,20,10769,30218,1608,1608,1608,1608,2,2,0,6,1,0,0,0,0,0,2e-06,0.000164,3e-05,1e-06,0,8.4e-05,1.1e-05,0.000599,0.008284,0.008395,0.012719,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,25,14
0.032155,10,19,13198,37378,1608,1608,1600,1604,4,1,0,7,1,0,0,0,0,0.000362,0.000104,0.000351,0.000339,0.004875,0,0.004992,1.6e-05,0.001025,0.016126,0.016416,0.013199,CG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,25,0
0.024763,10,20,15877,37940,1403,1403,1403,1403,3,0,0,6,3,0,0,0,0,0,0,0.000228,0,0,0,0,1.2e-05,0.000732,0.0122,0.012389,0.015554,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,25,17
0.045261,20,40,31016,68284,1403,1403,1403,1403,6,4,0,8,7,0,0,0,0,0.000149,2.8e-05,0.000354,0.000234,7e-06,0,0.009714,2.8e-05,0.001449,0.025779,0.026183,0.013496,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,25,17
0.055939,15,29,26792,59690,1403,1403,1395,1398,4,3,0,8,3,0,0,0,0,0.000601,0.00013,0.000393,0.000434,0.00375,0,0.012314,3e-05,0.001833,0.034029,0.034466,0.013011,CG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,25,0
0.029945,17,36,10338,33415,1369,1369,1369,1369,10,13,1,1,2,0,0,0,0,0,0,0.000545,0,0,0,0,5.5e-05,0.001406,0.01413,0.014595,0.027125,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,25,25
0.040513,26,52,14720,45911,1369,1369,1365,1366,14,16,2,3,4,0,0,0,0,3.3e-05,1.6e-05,0.000656,0.000174,0.000464,0,0.003095,7.7e-05,0.002072,0.021675,0.022303,0.024805,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,25,23
0.029763,17,35,10338,33415,1369,1369,1359,1362,10,13,1,1,2,0,0,0,0,0.000103,0.00013,0.000526,0.002601,0.002808,0,0.005478,5.6e-05,0.0014,0.013933,0.014423,0.013544,CG+GR+GC+T+BP with AStar,scens/den312d-even-12.scen:,25,0
0.491504,65,129,73123,176966,1659,1659,1648,1654,14,34,0,24,6,0,0,114,18,0.300732,0.00071,0.001612,0.001637,0.038963,0,0.040353,0.000154,0.007842,0.101751,0.103617,0.013409,WDG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,25,0
0.041684,8,16,11497,28362,1564,1564,1564,1564,2,1,0,2,4,0,0,0,0,0,0,0.00035,0,0,0,0,1.4e-05,0.000922,0.014533,0.014741,0.027321,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,23
0.055511,11,20,13485,32603,1564,1564,1563,1564,3,2,0,3,4,0,0,0,0,1e-06,1.1e-05,0.000352,5.4e-05,1e-06,0,0.001405,2e-05,0.001028,0.017537,0.017815,0.024489,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,22
0.04136,8,15,11497,28362,1564,1564,1547,1551,2,1,0,2,4,0,0,0,0,0.000401,8.6e-05,0.000283,0,0.012371,0,0.009738,1.9e-05,0.000891,0.014358,0.014567,0.013648,CG+GR+DC+T+BP with AStar,scens/den312d-even-15.scen:,25,0
0.045631,15,30,14901,41889,1632,1632,1632,1632,4,3,1,9,1,0,0,0,0,0,0,0.000582,0,0,0,0,3.9e-05,0.001166,0.01963,0.020399,0.026275,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,23
0.053983,19,38,17023,47556,1632,1632,1632,1632,5,3,1,13,1,0,0,0,0,2e-06,4e-06,0.000602,0,1e-06,0,0.000215,4.3e-05,0.001404,0.023086,0.023888,0.025071,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,21
0.040307,14,27,13896,39364,1632,1632,1620,1626,4,3,1,8,1,0,0,0,0,0.000213,0.00019,0.000435,0.001038,0.006225,0,0.009042,3.8e-05,0.001145,0.017901,0.018583,0.013686,CG+GR+DC+T+BP with AStar,scens/den312d-even-22.scen:,25,0
0.036115,7,14,21545,39420,1688,1688,1688,1688,1,0,1,3,2,0,0,0,0,0,0,0.000325,0,0,0,0,1.1e-05,0.000662,0.023998,0.024241,0.025542,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,25,21
0.082566,31,62,38385,94063,1688,1688,1688,1688,7,18,2,3,7,0,0,0,0,3.6e-05,1e-05,0.000738,0,1e-06,0,0.001257,6.5e-05,0.003317,0.052297,0.053221,0.023509,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,25,28
0.030876,8,15,14592,37885,1688,1688,1673,1678,4,1,1,3,2,0,0,0,0,0.000321,5.8e-05,0.000364,0.000162,0.001964,0,0.005754,2.2e-05,0.001056,0.017336,0.017743,0.013747,CG+GR+DC+T+BP with AStar,scens/den312d-even-4.scen:,25,0
0.015924,10,20,5342,18736,1353,1353,1353,1353,3,1,0,5,3,0,0,0,0,0,0,0.000334,0,0,0,0,1.4e-05,0.000584,0.006518,0.006743,0.026271,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,22
0.025911,18,34,8829,29086,1353,1353,1347,1350,8,2,1,7,6,0,0,0,0,9.6e-05,4.8e-05,0.000483,0.001137,0.000598,0,0.002597,3.2e-05,0.00124,0.012522,0.012946,0.024645,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,21
0.014694,8,15,4835,17364,1353,1353,1345,1349,4,1,0,4,2,0,0,0,0,0.000101,7.9e-05,0.000253,0.000408,0.001045,0,0.003775,1.4e-05,0.000509,0.005547,0.005762,0.013234,CG+GR+DC+T+BP with AStar,scens/den312d-even-24.scen:,25,0
0.033646,19,38,12822,37948,1456,1456,1456,1456,2,9,1,6,2,0,0,0,0,0,0,0.000526,0,0,0,0,4.7e-05,0.00115,0.01735,0.017799,0.02688,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,22
0.07373,42,82,28101,79751,1456,1456,1447,1452,9,19,2,17,2,0,0,0,0,0.000501,0.000186,0.000982,0.00187,0.003499,0,0.005538,0.000136,0.002717,0.041212,0.042233,0.0231,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,20
0.033518,19,37,12975,38857,1456,1456,1447,1452,5,8,1,7,2,0,0,0,0,0.000454,0.000183,0.000483,0.000751,0.002538,0,0.0059,5e-05,0.001257,0.017318,0.017813,0.013408,CG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,25,0
19.0011,3812,7608,5357924,12245170,3887,3887,3887,3887,2553,1072,364,628,1747,0,0,0,0,0,0,0.19342,0,0,0,0,0.015859,0.474809,5.5289,5.79382,0.069759,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,65,31
0.355557,227,454,145098,422413,1870,1870,1870,1870,79,127,0,98,1,0,0,0,0,0,0,0.006162,0,0,0,0,0.000479,0.018816,0.224041,0.231113,0.026806,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,22
0.320093,197,392,119440,348663,1871,1871,1869,1870,57,104,0,90,1,0,0,0,0,7.8e-05,9e-06,0.004642,5.2e-05,0.000312,0,0.0028,0.000375,0.01524,0.186281,0.191806,0.025053,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,20
6.89397,279,559,732895,1425558,2555,2555,2529,2543,237,205,4,62,8,0,0,1022,811,5.46366,0.004138,0.013611,0.142932,0.200699,0,0.163158,0.001382,0.045954,0.851112,0.872362,0.018945,WDG+GR+GC+T+BP with AStar,scens/den312d-even-16.scen:,35,0
0.355835,227,453,145098,422413,1870,1870,1857,1862,79,127,0,98,1,0,0,0,0,0.003964,0.001965,0.006004,0.008374,0.044325,0,0.056512,0.000451,0.018799,0.224036,0.231117,0.013502,CG+GR+DC+T+BP with AStar,scens/den312d-even-18.scen:,25,0
0.008484,3,6,3460,12355,1373,1373,1373,1373,3,1,0,1,0,0,0,0,0,0,0,0.000209,0,0,0,0,6e-06,0.000216,0.00297,0.003073,0.026075,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,22
0.014885,5,10,5037,17855,1373,1373,1373,1373,9,1,0,2,1,0,0,0,0,4e-06,9e-06,0.000286,9.2e-05,5e-06,0,0.002678,1.3e-05,0.000659,0.006513,0.006774,0.023491,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,21
0.007142,2,3,2635,10120,1373,1373,1371,1372,2,0,0,1,0,0,0,0,0,5.4e-05,1.1e-05,0.00012,0,0.00051,0,0.001162,3e-06,9.8e-05,0.001766,0.001838,0.013372,CG+GR+DC+T+BP with AStar,scens/den312d-even-17.scen:,25,0
0.028321,9,18,11817,29911,1413,1413,1413,1413,2,0,0,3,5,0,0,0,0,0,0,0.000353,0,0,0,0,2e-05,0.001079,0.01539,0.015646,0.027375,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,22
0.031915,10,18,14169,33807,1413,1413,1411,1412,2,0,0,4,4,0,0,0,0,2.4e-05,1e-05,0.000313,0,0.000109,0,0.000645,2e-05,0.001256,0.018187,0.018391,0.024674,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,25,22
0.028503,9,17,11817,29911,1413,1413,1397,1399,2,0,0,3,5,0,0,0,0,0.00031,5.3e-05,0.000261,0,0.00405,0,0.00429,1.3e-05,0.001186,0.015351,0.015576,0.013399,CG+GR+DC+T+BP with AStar,scens/den312d-even-10.scen:,25,0
0.11738,59,118,48418,129882,1534,1534,1534,1534,5,48,3,7,0,0,0,0,0,0,0,0.001343,0,0,0,0,0.000387,0.003741,0.071329,0.073255,0.027021,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,22
0.04141,16,32,16892,44042,1534,1534,1534,1534,3,0,5,9,1,0,0,0,0,3e-06,6e-06,0.000424,0,1e-06,0,0.000106,6.7e-05,0.001191,0.023233,0.023862,0.022788,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,25,22
0.076742,59,117,48418,129882,1534,1534,1527,1531,5,48,3,7,0,0,0,0,0,0.00021,0.00025,0.000807,0.003688,0.001814,0,0.01762,0.000282,0.002365,0.045135,0.046413,0.013315,CG+GR+DC+T+BP with AStar,scens/den312d-even-6.scen:,25,0
0.125708,43,88,71339,176732,1518,1518,1518,1518,44,27,4,12,0,0,0,0,0,0,0,0.001108,0,0,0,0,0.000122,0.003947,0.059833,0.063261,0.015702,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,15
0.137316,54,108,83169,207310,1518,1518,1518,1518,54,34,5,14,0,0,0,0,0,2.3e-05,6e-06,0.001142,3.3e-05,0,0,0.000428,0.00015,0.004481,0.070792,0.074431,0.014144,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,25,14
0.12528,43,87,71359,176797,1518,1518,1510,1514,44,27,4,12,0,0,0,0,0,0.000972,0.000207,0.001093,0.002137,0.037177,0,0.017202,0.000124,0.003955,0.06015,0.063622,0.008865,CG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,25,0
0.025542,11,22,11317,33722,1876,1876,1876,1876,2,0,1,7,2,0,0,0,0,0,0,0.000292,0,0,0,0,2e-05,0.000519,0.008069,0.008351,0.015702,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,15
0.022293,13,24,10717,33836,1876,1876,1876,1876,5,1,0,8,2,0,0,0,0,4e-06,6e-06,0.000303,0,1e-06,0,0.000674,1.4e-05,0.000575,0.007866,0.008131,0.014532,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,25,16
0.026508,11,21,11317,33722,1876,1876,1867,1871,2,0,1,7,2,0,0,0,0,0.00029,0.000128,0.000241,0.00042,0.009435,0,0.004065,2.3e-05,0.000596,0.008484,0.008794,0.007904,CG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,25,0
0.149454,79,158,78058,190321,1659,1659,1659,1659,9,40,0,30,8,0,0,0,0,0,0,0.001272,0,0,0,0,0.000116,0.005396,0.075457,0.076872,0.026083,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,25,22
0.243872,118,235,131684,315249,1659,1659,1650,1652,26,62,0,43,12,0,0,0,0,0.000771,0.000238,0.001911,0.001267,0.013631,0,0.018706,0.000181,0.008914,0.131323,0.13365,0.024426,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,25,22
0.220298,79,157,78058,190321,1659,1659,1648,1651,9,40,0,30,8,0,0,0,0,0.00202,0.000653,0.00179,0.002216,0.047896,0,0.049474,0.000159,0.00726,0.110242,0.112331,0.012924,CG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,25,0
